,Academic_Year,Gender_En,Nationality_Name_En,Current_Medical_Field_En,City_Name_En,Longitude,Latitude,Number_of_Trainees
3376,2020,Female,Yemen,Dentistry and Related Specialties,Jeddah,39.192505,21.485811,1
3377,2020,Female,United States,Medicine and Surgery,Dubai,55.28,25.252,1
3378,2022,Male,Saudi Arabia,Dentistry and Related Specialties,Abha,42.511724,18.246468,1
3379,2020,Male,Pakistan,Medicine and Surgery,Madinah,39.569184,24.524654,1
3380,2018,Female,India,Medicine and Surgery,Abha,42.511724,18.246468,1
3381,2020,Female,Yemen,Pharmacists and Pharmacy Technicians,Riyadh,46.675296,24.713552,1
3382,2017,Male,Unknown,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3383,2020,Male,Sudan,Medicine and Surgery,Dammam,50.088794,26.420683,1
3384,2020,Female,Yemen,Nursing and Midwifery,Riyadh,46.675296,24.713552,1
3385,2022,Male,Syria,Medicine and Surgery,Jazan,42.570567,16.889359,1
3386,2020,Male,Pakistan,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3387,2020,Male,Palestine,Medicine and Surgery,Dammam,50.088794,26.420683,1
3388,2018,Female,France,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3389,2020,Female,Yemen,Medicine and Surgery,Madinah,39.569184,24.524654,1
3390,2020,Female,Yemen,Medicine and Surgery,Khobar,50.080072,26.182911,1
3391,2018,Female,Belgium,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3392,2021,Female,Somalia,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3393,2018,Female,Bangladesh,Medicine and Surgery,Dubai,55.28,25.252,1
3394,2021,Female,Egypt,Medicine and Surgery,Khamis Mushait,42.766233,18.309339,1
3395,2017,Male,Yemen,Dentistry and Related Specialties,Jeddah,39.192505,21.485811,1
3396,2020,Male,Sudan,Medicine and Surgery,Albahah,41.471273,20.021741,1
3397,2020,Male,Spain,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3398,2017,Male,Yemen,Medicine and Surgery,Albahah,41.471273,20.021741,1
3399,2020,Female,Yemen,Medicine and Surgery,Dubai,55.28,25.252,1
3400,2020,Female,Yemen,Medicine and Surgery,Dammam,50.088794,26.420683,1
3401,2021,Female,Mali,Medicine and Surgery,Dammam,50.088794,26.420683,1
3402,2020,Female,United States,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3403,2020,Male,Palestine,Medicine and Surgery,Dubai,55.28,25.252,1
3404,2018,Female,Egypt,Medicine and Surgery,Al-Ahsa,49.365315,21.91133,1
3405,2020,Male,Syria,Medicine and Surgery,Unaizah,43.987546,26.090731,1
3406,2022,Male,Sudan,Medicine and Surgery,Abha,42.511724,18.246468,1
3407,2021,Female,Federated States Of Micronesia,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3408,2021,Female,France,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3409,2017,Male,Sudan,Medicine and Surgery,Yanbu,38.155484,24.056528,1
3410,2021,Female,Saudi Arabia,Dentistry and Related Specialties,Dubai,55.28,25.252,1
3411,2020,Male,Saudi Arabia,Pharmacists and Pharmacy Technicians,Dhahran,50.039302,26.236125,1
3412,2021,Female,Germany,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3413,2017,Male,Sudan,Medicine and Surgery,Taif,40.424819,21.284078,1
3414,2021,Female,Immigrant Tribes,Medicine and Surgery,Makkah,39.857912,21.389082,1
3415,2020,Male,Yemen,Medicine and Surgery,Jubail,49.568742,26.959771,1
3416,2020,Male,Saudi Arabia,Pharmacists and Pharmacy Technicians,Hail,41.720824,27.51141,1
3417,2021,Female,Immigrant Tribes,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3418,2020,Male,Saudi Arabia,Pharmacists and Pharmacy Technicians,Taif,40.424819,21.284078,1
3419,2021,Female,Syria,Medicine and Surgery,Abha,42.511724,18.246468,1
3420,2021,Female,Immigrant Tribes,Nursing and Midwifery,Riyadh,46.675296,24.713552,1
3421,2022,Male,Yemen,Medicine and Surgery,Buraidah,43.981812,26.359231,1
3422,2022,Male,Jordan,Medicine and Surgery,Dubai,55.28,25.252,1
3423,2022,Male,Iraq,Medicine and Surgery,Dubai,55.28,25.252,1
3424,2020,Male,Yemen,Medicine and Surgery,Dhahran,50.039302,26.236125,1
3425,2020,Male,Uzbekistan,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3426,2020,Male,Saudi Arabia,Dentistry and Related Specialties,Alkharj  ,47.324788,24.157604,1
3427,2021,Female,Syria,Medicine and Surgery,Buraidah,43.981812,26.359231,1
3428,2020,Female,Sudan,Medicine and Surgery,Hail,41.720824,27.51141,1
3429,2022,Male,India,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3430,2021,Female,India,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3431,2020,Male,Saudi Arabia,Pharmacists and Pharmacy Technicians,Najran,44.228944,17.565604,1
3432,2021,Female,Iran,Medicine and Surgery,Dubai,55.28,25.252,1
3433,2018,Female,Egypt,Medicine and Surgery,Madinah,39.569184,24.524654,1
3434,2021,Female,Iraq,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3435,2021,Female,Saudi Arabia,Dentistry and Related Specialties,Bisha,42.590167,19.976352,1
3436,2021,Female,Saudi Arabia,Dentistry and Related Specialties,Alkharj  ,47.324788,24.157604,1
3437,2018,Female,Eritrea,Medicine and Surgery,Dubai,55.28,25.252,1
3438,2021,Female,Sudan,Medicine and Surgery,Hail,41.720824,27.51141,1
3439,2022,Male,Pakistan,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3440,2021,Female,Saudi Arabia,Dentistry and Related Specialties,Khobar,50.080072,26.182911,1
3441,2022,Male,Yemen,Medicine and Surgery,Dammam,50.088794,26.420683,1
3442,2021,Female,Lebanon,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3443,2022,Male,Somalia,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3444,2020,Female,Sudan,Medicine and Surgery,Madinah,39.569184,24.524654,1
3445,2021,Female,Lebanon,Medicine and Surgery,Dubai,55.28,25.252,1
3446,2017,Male,Yemen,Medicine and Surgery,Khamis Mushait,42.766233,18.309339,1
3447,2021,Female,Saudi Arabia,Dentistry and Related Specialties,Jubail,49.568742,26.959771,1
3448,2021,Female,Sudan,Medicine and Surgery,Buraidah,43.981812,26.359231,1
3449,2018,Female,Ethiopia,Medicine and Surgery,Dubai,55.28,25.252,1
3450,2020,Male,Yemen,Medicine and Surgery,Madinah,39.569184,24.524654,1
3451,2017,Male,Syria,Dentistry and Related Specialties,Makkah,39.857912,21.389082,1
3452,2020,Male,Palestine,Medicine and Surgery,Khobar,50.080072,26.182911,1
3453,2022,Male,Nigeria,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3454,2021,Female,Kuwait,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3455,2020,Male,United Kingdom,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3456,2021,Female,Saudi Arabia,Dentistry and Related Specialties,Al-Ahsa,49.365315,21.91133,1
3457,2020,Male,United States,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3458,2018,Female,Eritrea,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3459,2020,Male,Palestine,Medicine and Surgery,Madinah,39.569184,24.524654,1
3460,2022,Male,Mauritania,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3461,2022,Male,Malta,Medicine and Surgery,Madinah,39.569184,24.524654,1
3462,2021,Female,Kuwait,Medicine and Surgery,Dammam,50.088794,26.420683,1
3463,2020,Male,Palestine,Medicine and Surgery,Najran,44.228944,17.565604,1
3464,2021,Female,Ethiopia,Medicine and Surgery,Dubai,55.28,25.252,1
3465,2022,Male,Lebanon,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3466,2020,Male,United Arab Emirates,Medicine and Surgery,Khobar,50.080072,26.182911,1
3467,2020,Male,Bahrain,Medicine and Surgery,Al-Ahsa,49.365315,21.91133,1
3468,2020,Male,Afghanistan,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3469,2017,Male,Syria,Medicine and Surgery,Jazan,42.570567,16.889359,1
3470,2017,Male,United Arab Emirates,Medicine and Surgery,Dammam,50.088794,26.420683,1
3471,2018,Female,Palestine,Medicine and Surgery,Yanbu,38.155484,24.056528,1
3472,2018,Female,Palestine,Nursing and Midwifery,Riyadh,46.675296,24.713552,1
3473,2017,Male,Syria,Medicine and Surgery,Madinah,39.569184,24.524654,1
3474,2018,Female,Russia,Medicine and Surgery,Dammam,50.088794,26.420683,1
3475,2020,Male,Iraq,Medicine and Surgery,Dubai,55.28,25.252,1
3476,2020,Male,Syria,Medicine and Surgery,Jazan,42.570567,16.889359,1
3477,2020,Male,Indonesia,Medicine and Surgery,Makkah,39.857912,21.389082,1
3478,2018,Female,Azerbaijan,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3479,2021,Female,Bahrain,Medicine and Surgery,Abha,42.511724,18.246468,1
3480,2020,Male,Mauritania,Medicine and Surgery,Madinah,39.569184,24.524654,1
3481,2020,Male,India,Medicine and Surgery,Dubai,55.28,25.252,1
3482,2018,Female,Pakistan,Medicine and Surgery,Buraidah,43.981812,26.359231,1
3483,2020,Male,India,Medicine and Surgery,Buraidah,43.981812,26.359231,1
3484,2020,Male,Syria,Medicine and Surgery,Dubai,55.28,25.252,1
3485,2018,Female,Saudi Arabia,Dentistry and Related Specialties,Alkharj  ,47.324788,24.157604,1
3486,2018,Female,Saudi Arabia,Dentistry and Related Specialties,Buraidah,43.981812,26.359231,1
3487,2020,Male,Immigrant Tribes,Medicine and Surgery,Tabuk,36.566191,28.383508,1
3488,2021,Female,Bahrain,Medicine and Surgery,Al-Ahsa,49.365315,21.91133,1
3489,2018,Female,Ireland,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3490,2022,Male,Sudan,Medicine and Surgery,Khamis Mushait,42.766233,18.309339,1
3491,2020,Male,Immigrant Tribes,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3492,2018,Female,Bahrain,Medicine and Surgery,Dhahran,50.039302,26.236125,1
3493,2018,Female,Oman,Medicine and Surgery,Manama,50.5831,26.2167,1
3494,2021,Female,Bahrain,Medicine and Surgery,Alkharj  ,47.324788,24.157604,1
3495,2020,Male,Germany,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3496,2021,Female,Bahrain,Medicine and Surgery,Dhahran,50.039302,26.236125,1
3497,2021,Female,Palestine,Medicine and Surgery,Dammam,50.088794,26.420683,1
3498,2018,Female,Algeria,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3499,2020,Male,Mauritania,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3500,2017,Male,Yemen,Medicine and Surgery,Yanbu,38.155484,24.056528,1
3501,2020,Male,Lebanon,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3502,2018,Female,Pakistan,Medicine and Surgery,Makkah,39.857912,21.389082,1
3503,2017,Male,Tunisia,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3504,2020,Male,Lebanon,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3505,2018,Female,Pakistan,Medicine and Surgery,Taif,40.424819,21.284078,1
3506,2017,Male,Syria,Medicine and Surgery,Unaizah,43.987546,26.090731,1
3507,2020,Male,Kuwait,Medicine and Surgery,Taif,40.424819,21.284078,1
3508,2017,Male,Syria,Medicine and Surgery,Taif,40.424819,21.284078,1
3509,2018,Female,Palestine,Dentistry and Related Specialties,Riyadh,46.675296,24.713552,1
3510,2020,Male,Kuwait,Medicine and Surgery,Manama,50.5831,26.2167,1
3511,2017,Male,Yemen,Medicine and Surgery,Unaizah,43.987546,26.090731,1
3512,2021,Female,Palestine,Medicine and Surgery,Abha,42.511724,18.246468,1
3513,2018,Female,Palestine,Medicine and Surgery,Albahah,41.471273,20.021741,1
3514,2020,Male,Jordan,Medicine and Surgery,Al-Ahsa,49.365315,21.91133,1
3515,2020,Male,Yemen,Unknown,Riyadh,46.675296,24.713552,1
3516,2018,Female,Palestine,Medicine and Surgery,Buraidah,43.981812,26.359231,1
3517,2020,Male,Syria,Medicine and Surgery,Hofuf,49.588765,25.380026,1
3518,2017,Male,Yemen,Unknown,Riyadh,46.675296,24.713552,1
3519,2018,Female,Palestine,Medicine and Surgery,Dammam,50.088794,26.420683,1
3520,2022,Male,Saudi Arabia,Medicine and Surgery,Dubai,55.28,25.252,1
3521,2020,Male,Kuwait,Dentistry and Related Specialties,Riyadh,46.675296,24.713552,1
3522,2018,Female,Palestine,Medicine and Surgery,Makkah,39.857912,21.389082,1
3523,2020,Male,Jordan,Medicine and Surgery,Dammam,50.088794,26.420683,1
3524,2018,Female,Algeria,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3525,2018,Female,Palestine,Medicine and Surgery,Manama,50.5831,26.2167,1
3526,2022,Male,Saudi Arabia,Medicine and Surgery,Unaizah,43.987546,26.090731,1
3527,2022,Male,Saudi Arabia,Medicine and Surgery,Arar,41.059564,30.959945,1
3528,2018,Female,Oman,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3529,2020,Male,Algeria,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3530,2020,Male,Egypt,Medicine and Surgery,Yanbu,38.155484,24.056528,1
3531,2021,Female,Saudi Arabia,Nursing and Midwifery,Alkharj  ,47.324788,24.157604,1
3532,2020,Male,Pakistan,Medicine and Surgery,Dammam,50.088794,26.420683,1
3533,2022,Male,Syria,Medicine and Surgery,Dammam,50.088794,26.420683,1
3534,2018,Female,Saudi Arabia,Medicine and Surgery,Alquriyat,37.361353,31.329635,1
3535,2020,Male,Pakistan,Medicine and Surgery,Dubai,55.28,25.252,1
3536,2018,Female,Jordan,Medicine and Surgery,Tabuk,36.566191,28.383508,1
3537,2020,Male,Saudi Arabia,Nursing and Midwifery,Al-Ahsa,49.365315,21.91133,1
3538,2022,Male,Syria,Medicine and Surgery,Dubai,55.28,25.252,1
3539,2018,Female,Bahrain,Medicine and Surgery,Makkah,39.857912,21.389082,1
3540,2021,Female,Egypt,Dentistry and Related Specialties,Jeddah,39.192505,21.485811,1
3541,2020,Male,Egypt,Medicine and Surgery,Dubai,55.28,25.252,1
3542,2020,Male,Egypt,Medicine and Surgery,Dammam,50.088794,26.420683,1
3543,2021,Female,Palestine,Medicine and Surgery,Jazan,42.570567,16.889359,1
3544,2020,Male,Belize,Medicine and Surgery,Dubai,55.28,25.252,1
3545,2020,Male,Bangladesh,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3546,2020,Male,Bahrain,Medicine and Surgery,Unknown - Saudi Arabia,45.079162,23.885942,1
3547,2022,Male,Saudi Arabia,Unknown,Dammam,50.088794,26.420683,1
3548,2021,Female,Somalia,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3549,2017,Male,United Kingdom,Medicine and Surgery,Dubai,55.28,25.252,1
3550,2020,Male,Sudan,Medicine and Surgery,Jazan,42.570567,16.889359,1
3551,2018,Female,Jordan,Medicine and Surgery,Khobar,50.080072,26.182911,1
3552,2020,Male,Bahrain,Medicine and Surgery,Dammam,50.088794,26.420683,1
3553,2020,Male,Syria,Medicine and Surgery,Tabuk,36.566191,28.383508,1
3554,2021,Female,Egypt,Dentistry and Related Specialties,Makkah,39.857912,21.389082,1
3555,2022,Male,Saudi Arabia,Medicine and Surgery,Hofuf,49.588765,25.380026,1
3556,2020,Male,Bahrain,Medicine and Surgery,Alqatif  ,49.998236,26.576492,1
3557,2020,Male,Malta,Medicine and Surgery,Madinah,39.569184,24.524654,1
3558,2017,Male,United Arab Emirates,Medicine and Surgery,Khobar,50.080072,26.182911,1
3559,2018,Female,Saudi Arabia,Medicine and Surgery,Alkharj  ,47.324788,24.157604,1
3560,2020,Male,Syria,Medicine and Surgery,Makkah,39.857912,21.389082,1
3561,2021,Female,Palestine,Dentistry and Related Specialties,Riyadh,46.675296,24.713552,1
3562,2020,Male,Egypt,Medicine and Surgery,Taif,40.424819,21.284078,1
3563,2020,Male,Syria,Dentistry and Related Specialties,Riyadh,46.675296,24.713552,1
3564,2022,Male,Sudan,Unknown,Riyadh,46.675296,24.713552,1
3565,2018,Female,Bahrain,Medicine and Surgery,Khobar,50.080072,26.182911,1
3566,2021,Female,Saudi Arabia,Laboratories and Medical Technology,Jazan,42.570567,16.889359,1
3567,2021,Female,Saudi Arabia,Dentistry and Related Specialties,Unknown - Saudi Arabia,45.079162,23.885942,1
3568,2020,Male,Sudan,Medicine and Surgery,Tabuk,36.566191,28.383508,1
3569,2021,Female,Saudi Arabia,Pharmacists and Pharmacy Technicians,Hail,41.720824,27.51141,1
3570,2021,Female,Bahrain,Medicine and Surgery,Makkah,39.857912,21.389082,1
3571,2021,Female,Saudi Arabia,Dentistry and Related Specialties,Tabuk,36.566191,28.383508,1
3572,2018,Female,Indonesia,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3573,2018,Female,Morocco,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3574,2018,Female,Bahrain,Medicine and Surgery,Madinah,39.569184,24.524654,1
3575,2018,Female,Lebanon,Medicine and Surgery,Dubai,55.28,25.252,1
3576,2022,Male,Saudi Arabia,Medicine and Surgery,Al-Ahsa,49.365315,21.91133,1
3577,2020,Male,Syria,Medicine and Surgery,Madinah,39.569184,24.524654,1
3578,2021,Female,Bahrain,Medicine and Surgery,Tabuk,36.566191,28.383508,1
3579,2021,Female,Bahrain,Medicine and Surgery,Unknown - Saudi Arabia,45.079162,23.885942,1
3580,2018,Female,India,Medicine and Surgery,Makkah,39.857912,21.389082,1
3581,2021,Female,Saudi Arabia,Pharmacists and Pharmacy Technicians,Khobar,50.080072,26.182911,1
3582,2018,Female,India,Medicine and Surgery,Khamis Mushait,42.766233,18.309339,1
3583,2021,Female,Saudi Arabia,Pharmacists and Pharmacy Technicians,Madinah,39.569184,24.524654,1
3584,2018,Female,Mauritania,Medicine and Surgery,Dubai,55.28,25.252,1
3585,2021,Female,Canada,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3586,2020,Male,Oman,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3587,2020,Male,Pakistan,Medicine and Surgery,Al-Ahsa,49.365315,21.91133,1
3588,2017,Male,Yemen,Medicine and Surgery,Jazan,42.570567,16.889359,1
3589,2019,Female,New Zealand,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3590,2022,Male,Immigrant Tribes,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3591,2022,Female,Bahrain,Medicine and Surgery,Madinah,39.569184,24.524654,1
3592,2022,Female,Bangladesh,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3593,2022,Female,Egypt,Medicine and Surgery,Abha,42.511724,18.246468,1
3594,2019,Male,Bangladesh,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3595,2019,Male,Bangladesh,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3596,2019,Male,Belize,Medicine and Surgery,Dubai,55.28,25.252,1
3597,2019,Male,Canada,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3598,2019,Male,Egypt,Medicine and Surgery,Albahah,41.471273,20.021741,1
3599,2019,Male,Egypt,Medicine and Surgery,Dhahran,50.039302,26.236125,1
3600,2019,Male,Egypt,Medicine and Surgery,Dubai,55.28,25.252,1
3601,2022,Female,Egypt,Medicine and Surgery,Khamis Mushait,42.766233,18.309339,1
3602,2021,Male,Saudi Arabia,Laboratories and Medical Technology,Najran,44.228944,17.565604,1
3603,2019,Male,Egypt,Medicine and Surgery,Tabuk,36.566191,28.383508,1
3604,2018,Male,Sudan,Medicine and Surgery,Dammam,50.088794,26.420683,1
3605,2019,Male,Egypt,Medicine and Surgery,Yanbu,38.155484,24.056528,1
3606,2018,Male,Sudan,Medicine and Surgery,Buraidah,43.981812,26.359231,1
3607,2019,Male,Egypt,Unknown,Jeddah,39.192505,21.485811,1
3608,2019,Male,Immigrant Tribes,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3609,2019,Male,Immigrant Tribes,Nursing and Midwifery,Riyadh,46.675296,24.713552,1
3610,2018,Male,Somalia,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3611,2018,Male,Somalia,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3612,2019,Male,India,Medicine and Surgery,Buraidah,43.981812,26.359231,1
3613,2022,Female,France,Medicine and Surgery,Jeddah,39.192505,21.485811,1
3614,2019,Male,India,Medicine and Surgery,Dubai,55.28,25.252,1
3615,2019,Male,Bahrain,Medicine and Surgery,Dammam,50.088794,26.420683,1
3616,2022,Female,Bahrain,Medicine and Surgery,Khobar,50.080072,26.182911,1
3617,2019,Male,Iraq,Medicine and Surgery,Dubai,55.28,25.252,1
3618,2022,Female,Bahrain,Medicine and Surgery,Dubai,55.28,25.252,1
3619,2018,Male,Syria,Medicine and Surgery,Taif,40.424819,21.284078,1
3620,2018,Male,Syria,Medicine and Surgery,Tabuk,36.566191,28.383508,1
3621,2019,Female,Yemen,Dentistry and Related Specialties,Riyadh,46.675296,24.713552,1
3622,2019,Female,Yemen,Medicine and Surgery,Buraidah,43.981812,26.359231,1
3623,2018,Male,Syria,Medicine and Surgery,Jazan,42.570567,16.889359,1
3624,2018,Male,Syria,Medicine and Surgery,Dubai,55.28,25.252,1
3625,2019,Female,Yemen,Medicine and Surgery,Dammam,50.088794,26.420683,1
3626,2019,Female,Yemen,Medicine and Surgery,Dubai,55.28,25.252,1
3627,2019,Female,Yemen,Medicine and Surgery,Khobar,50.080072,26.182911,1
3628,2022,Female,Bahrain,Medicine and Surgery,Abha,42.511724,18.246468,1
3629,2018,Male,Syria,Medicine and Surgery,Abha,42.511724,18.246468,1
3630,2018,Male,Syria,Dentistry and Related Specialties,Makkah,39.857912,21.389082,1
3631,2019,Female,Yemen,Medicine and Surgery,Taif,40.424819,21.284078,1
3632,2019,Female,Yemen,Medicine and Surgery,Unaizah,43.987546,26.090731,1
3633,2019,Female,Yemen,Nursing and Midwifery,Riyadh,46.675296,24.713552,1
3634,2018,Male,Sudan,Medicine and Surgery,Yanbu,38.155484,24.056528,1
3635,2019,Male,Afghanistan,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3636,2018,Male,Sudan,Medicine and Surgery,Taif,40.424819,21.284078,1
3637,2019,Male,Algeria,Medicine and Surgery,Dubai,55.28,25.252,1
3638,2019,Male,Algeria,Medicine and Surgery,Riyadh,46.675296,24.713552,1
3639,2022,Female,Bahrain,Medicine and Surgery,Dammam,50.088794,26.420683,1
3640,2019,Male,Bahrain,Medicine and Surgery,Al-Ahsa,49.365315,21.91133,1
3641,2019,Male,Bahrain,Medicine and Surgery,Alqatif  ,49.998236,26.576492,1
3642,2019,Male,Indonesia,Medicine and Surgery,Makkah,39.857912,21.389082,1
3643,2019,Male,Jordan,Dentistry and Related Specialties,Riyadh,46.675296,24.713552,1
3644,2018,Male,Tunisia,Medicine and Surgery,Riyadh,46.675296,24.713552,1
