,Region_Name_En,City_Name_En,Current_Training_Center_Name_En,Current_Program_Name_En,Current_Speciality_Name_En,Region_Centroid,City_Longitude,City_Latitude,Training_Center_Longitude,Training_Center_Latitude
1739,Al Bahah,Albahah,General Directorate of Health Affairs in Al-Baha Region,Anesthesia,Anesthesia,POINT (41.44575992033653 20.13329311434446),41.471273,20.021741,41.5057266,20.0583716
1740,Makkah,Makkah,Hera General Hospital in Mecca,General Surgery,General Surgery,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
1741,Makkah,Jeddah,JointProgram for Family Medicine in Jeddah,Family Medicine – 3 Years Track,Family Medicine,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1742,Makkah,Makkah,JointProgram for Family Medicine in Makkah,Family Medicine – 3 Years Track,Family Medicine,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
1743,Makkah,Jeddah,King Abdullah Medical Complex in Jeddah,Neurology - 5 Years Track,Neurology,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1744,Makkah,Jeddah,King Fahd General Hospital in Jeddah,Adult Critical Care Nursing Diploma,Adult Critical Care Nursing,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1745,Makkah,Jeddah,King Fahd General Hospital in Jeddah,Endodontics - 3 Years Track,Endodontics,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1746,Asir,Khamis Mushait,King Fahd Hospital of the Armed Forces in the south,Dermatology,Dermatology,POINT (42.96906120309961 19.16294716728891),42.766233,18.309339,42.5238139,18.2024106
1747,Makkah,Jeddah,Dental Clinics and Medical Science Services at Batterjee Medical College in Jeddah,Prosthodontics - 3 Years Track,Prosthodontics,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1748,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Oral Medicine And Pathology,Oral Medicine & Pathology,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1749,Eastern Province,Dhahran,King Abdulaziz Air Base Hospital in Dhahran,Family Medicine,Family Medicine,POINT (48.23088037524295 27.01831695320538),50.039302,26.236125,50.1506389,26.2846113
1750,Jizan,Jazan,University Medical Center in Jazan University,Endodontics - 3 Years Track,Endodontics,POINT (42.68326094404831 17.21845288332345),42.570567,16.889359,42.5471234,16.978015
1751,Makkah,Jeddah,JointProgram for Orthodontics- Jeddah,Orthodontics And Dentofacial Orthopedics,Orthodontic and Dentofacial Orthopedics,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1752,Makkah,Makkah,Hera General Hospital in Mecca,Dermatology,Dermatology,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
1753,Makkah,Jeddah,King Fahd Hospital of Armed Forces in Jeddah,Cardiac Surgery,Cardiac Surgery,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1754,Eastern Province,Dhahran,King Fahd Military Medical Complex in Dhahran,Pediatric Dentistry,Pediatric Dentistry,POINT (48.23088037524295 27.01831695320538),50.039302,26.236125,50.1506389,26.2846113
1755,Eastern Province,Dammam,"Joint training program in the eastern region, Dammam",Pediatric Dentistry,Pediatric Dentistry,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
1756,Eastern Province,Dhahran,King Fahd Military Medical Complex in Dhahran,Restorative Dentistry,Restorative Dentistry,POINT (48.23088037524295 27.01831695320538),50.039302,26.236125,50.1506389,26.2846113
1757,Eastern Province,Alqatif  ,AlQatif Central Hospital,Adult Critical Care Medicine - Residency,Adult Critical Care Medicine,POINT (48.23088037524295 27.01831695320538),49.998236,26.576492,50.1506389,26.2846113
1758,Riyadh,Riyadh,Prince Sultan Military Medical City in Riyadh,Clinical Pharmacy In Infectious Diseases,Clinical Pharmacy - Infectious Diseases,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1759,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Clinical Pharmacy - Cardiology,Clinical Pharmacy - Cardiology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1760,Al Madinah,Madinah,Medina Cardiac Center,Cardiac Surgery,Cardiac Surgery,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
1761,Al Madinah,Madinah,College of Dentistry Taibah University in Medina,Endodontics - 3 Years Track,Endodontics,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
1762,Makkah,Jeddah,King Faisal Specialist Hospital and Research Center in Jeddah,Anesthesia,Anesthesia,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1763,Al Madinah,Madinah,Uhud General Hospital in Medina,Infection Control,Infection Control,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
1764,Eastern Province,Dammam,King Fahd Specialist Hospital in Dammam,Family Medicine,Family Medicine,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
1765,Riyadh,Riyadh,King Saud Medical City in Riyadh,Dental Implant,Implant Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1766,Riyadh,Riyadh,University Hospitals of Riyadh Alam University in Riyadh,Endodontics,Endodontics,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1767,Asir,Abha,The Medical City at King Khalid University,Restorative Dentistry,Restorative Dentistry,POINT (42.96906120309961 19.16294716728891),42.511724,18.246468,42.5238139,18.2024106
1768,Jizan,Jazan,General Directorate of Health Affairs in Jazan Region,Restorative Dentistry,Restorative Dentistry,POINT (42.68326094404831 17.21845288332345),42.570567,16.889359,42.5471234,16.978015
1769,Riyadh,Riyadh,JointProgram for Pediatric Dentistry- Riyadh,Pediatric Dentistry,Pediatric Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1770,Riyadh,Riyadh,Prince Sultan Military Medical City in Riyadh,Dental Implant,Implant Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1771,Makkah,Taif,Armed Forces Hospital in Al-Hada in Taif,Pediatric Dentistry,Pediatric Dentistry,POINT (39.91800768330813 21.50947859338701),40.424819,21.284078,40.412451,21.2401719
1772,Riyadh,Riyadh,King Abdulaziz Medical City for National Guard in Riyadh,Adult Interventional Cardiology,Adult Interventional Cardiology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1773,Al Madinah,Madinah,King Fahd Hospital in Medina,Nephrology,Adult Nephrology,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
1774,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Adult Hematology,Adult Hematology,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1775,Makkah,Makkah,King Abdullah Medical City in the Holy Capital,Infection Control,Infection Control,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
1776,Makkah,Jeddah,King Fahd General Hospital in Jeddah,Infection Control,Infection Control,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1777,Makkah,Jeddah,King Faisal Specialist Hospital and Research Center in Jeddah,Infection Control,Infection Control,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1778,Eastern Province,Jubail,Armed Forces Hospital at King Abdulaziz Base in Jubail,Diagnostic Radiology,Diagnostic Radiology,POINT (48.23088037524295 27.01831695320538),49.568742,26.959771,50.1506389,26.2846113
1779,Riyadh,Riyadh,JointProgram for Restorative Dentistry- Central,Restorative Dentistry - 3 Years Track,Restorative Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1780,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Orthodontics And Dentofacial Orthopedics,Orthodontic and Dentofacial Orthopedics,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1781,Makkah,Jeddah,Eradah Complex - Erada Services in Jeddah,Psychiatry,Psychiatry,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1782,Riyadh,Riyadh,Security Forces Hospital in Riyadh,Perinatal Neonatal Medicine,Perinatal Neonatal Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1783,Al Madinah,Madinah,Maternity and Children Hospital in Medina,Perinatal Neonatal Medicine,Perinatal Neonatal Medicine,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
1784,Asir,Abha,General Directorate of Health Affairs in Aseer Region,Community Medicine,Community Medicine (Health Informatics),POINT (42.96906120309961 19.16294716728891),42.511724,18.246468,42.5238139,18.2024106
1785,Riyadh,Riyadh,JointProgram for Preventive medicine-Riyadh,Community Medicine,Community Medicine (Health Informatics),POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1786,Al Madinah,Madinah,Maternity and Children Hospital in Medina,Pediatrics Intensive Care - 3 Years Track,Pediatrics Intensive Care,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
1787,Eastern Province,Dammam,King Fahd Specialist Hospital in Dammam,Renal Transplant Surgery,Renal Transplant Surgery,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
1788,Hail,Hail,King Khalid Hospital in Hail,Saudi Postgraduate Diploma In Paediatrics,Saudi Postgraduate Diploma In Paediatrics,POINT (41.31974306376428 27.39548977373734),41.720824,27.51141,41.6967663,27.5085257
1789,Eastern Province,Dammam,King Fahd Specialist Hospital in Dammam,Oncology,General Medical Oncology,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
1790,Makkah,Makkah,King Abdullah Medical City in the Holy Capital,Adult Hematology,Adult Hematology,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
1791,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Infection Control,Infection Control,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1792,Northern Borders,Arar,MOH JointProgram for Family Medicine -Arar,Family Medicine,Family Medicine,POINT (41.99224594766449 30.08536996758705),41.059564,30.959945,41.0526463,30.9374302
1793,Al Jawf,Jouf,Dumat Al-Jandal General Hospital in Aljowf,Diploma Family Medicine,Diploma Family Medicine,POINT (39.49162375981367 29.94699214878092),39.320624,29.887356,40.044994,29.790749
1794,Al Jawf,Jouf,The program of the Ministry of Health in Al-Jouf,Family Medicine,Family Medicine,POINT (39.49162375981367 29.94699214878092),39.320624,29.887356,40.044994,29.790749
1795,Tabuk,Tabuk,King Salman Hospital for North West Armed Forces in Tabuk,Diploma Family Medicine,Diploma Family Medicine,POINT (37.21694450317039 27.86494842092309),36.566191,28.383508,36.5957527,28.3494438
1796,Riyadh,Riyadh,General Directorate of Health Affairs -for Family Medicine in Riyadh,Family Medicine,Family Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1797,Al-Qassim,Buraidah,Maternity and Pediatric Hospital in Buraidah,Diploma Family Medicine,Diploma Family Medicine,POINT (43.34184259120778 26.20128104945562),43.981812,26.359231,43.4838773,25.8827324
1798,Riyadh,Riyadh,Joint Family Medicine Program - Riyadh,Diploma Family Medicine,Diploma Family Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1799,Eastern Province,Dammam,Dammam Medical Complex,Diploma Family Medicine,Diploma Family Medicine,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
1800,Eastern Province,Khobar,King Fahd University Hospital in Khobar,Diploma Family Medicine,Diploma Family Medicine,POINT (48.23088037524295 27.01831695320538),50.080072,26.182911,50.1506389,26.2846113
1801,Unknown,Unknown - Saudi Arabia,The joint program in the Central and Eastern region,Adults Respiratory Medicine,Adult Respiratory Medicine,,45.079162,23.885942,46.6375541,24.7414432
1802,Riyadh,Riyadh,Medical City of King Saud University in Riyadh,Oncology,General Medical Oncology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1803,Riyadh,Riyadh,King Khalid University Hospital in Riyadh,Adult Critical Care Medicine - Residency,Adult Critical Care Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1804,Eastern Province,Dhahran,Eye Specialist Hospital in Dhahran,"Cornea, External Eye Diseases And Refractive Surgery",Cornea/ External Disease,POINT (48.23088037524295 27.01831695320538),50.039302,26.236125,50.1506389,26.2846113
1805,Eastern Province,Dammam,Dammam Medical Complex,Otorhinolaryngology Head And Neck Surgery,Otorhinolaryngology Head And Neck Surgery,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
1806,Riyadh,Riyadh,Joint Training Program in the Central Region,Pediatrics Respiratory Medicine,Pediatrics Respiratory Medicine,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1807,Riyadh,Riyadh,King Saud Medical City in Riyadh,Pediatrics Nephrology,Pediatric Nephrology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1808,Eastern Province,Dammam,Maternity and Children Hospital in Dammam,Pediatric Surgery - Fellowship,Pediatric Surgery,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
1809,Riyadh,Riyadh,King Saud Medical City in Riyadh,Pediatric Dentistry,Pediatric Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1810,Makkah,Jeddah,King Abdulaziz University Hospital in Jeddah,Endodontics,Endodontics,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1811,Riyadh,Riyadh,King Khalid University Hospital in Riyadh,Restorative Dentistry,Restorative Dentistry,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1812,Eastern Province,Dhahran,King Abdulaziz Air Base Hospital in Dhahran,Pediatric Dentistry,Pediatric Dentistry,POINT (48.23088037524295 27.01831695320538),50.039302,26.236125,50.1506389,26.2846113
1813,Makkah,Jeddah,JointProgram for Restorative Dentistry- West,Restorative Dentistry,Restorative Dentistry,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
1814,Riyadh,Riyadh,King Fahad Medical City in Riyadh,Pediatric Rheumatology,Pediatric Rheumatology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1815,Eastern Province,Khobar,King Fahd University Hospital in Khobar,Pediatric Endocrinology,Pediatric Endocrinology And Metabolism,POINT (48.23088037524295 27.01831695320538),50.080072,26.182911,50.1506389,26.2846113
1816,Eastern Province,Dammam,King Fahd Specialist Hospital in Dammam,Pediatrics Nephrology,Pediatric Nephrology,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
1817,Asir,Abha,General Directorate of Health Affairs in Aseer Region,Adult Critical Care Medicine - Fellowship,Adult Critical Care Medicine,POINT (42.96906120309961 19.16294716728891),42.511724,18.246468,42.5238139,18.2024106
1818,Eastern Province,Dhahran,Johns Hopkins Aramco Healthcare Center in Dhahran,Gastroenterology,Gastroenterology,POINT (48.23088037524295 27.01831695320538),50.039302,26.236125,50.1506389,26.2846113
1819,Eastern Province,Dammam,King Fahd Specialist Hospital in Dammam,Gastroenterology,Gastroenterology,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
1820,Al Madinah,Madinah,King Fahd Hospital in Medina,Adult Cardiology,Adult Cardiology,POINT (39.56226489806622 24.86058870299565),39.569184,24.524654,38.194309,24.0204254
1821,Eastern Province,Dammam,King Fahd Specialist Hospital in Dammam,Adults Respiratory Medicine,Adult Respiratory Medicine,POINT (48.23088037524295 27.01831695320538),50.088794,26.420683,50.1506389,26.2846113
1822,Makkah,Makkah,Alnoor Specialist Hospital in Mecca,Adults Endocrinology,Adults Endocrinology & Metabolism,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
1823,Makkah,Makkah,King Abdullah Medical City in the Holy Capital,Adults Respiratory Medicine,Adult Respiratory Medicine,POINT (39.91800768330813 21.50947859338701),39.857912,21.389082,39.94124,21.331945
1824,Riyadh,Riyadh,Joint Training Program in the Central Region,Gastroenterology,Gastroenterology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1825,Riyadh,Riyadh,King Saud Medical City in Riyadh,Nephrology,Adult Nephrology,POINT (45.61820131453023 23.06734035002238),46.675296,24.713552,46.6375541,24.7414432
1826,Makkah,Jeddah,King Abdulaziz Medical City for National Guard in Jeddah,Body Imaging& Non-Vascular Intervention,Body Imaging & Non-Vascular Intervention,POINT (39.91800768330813 21.50947859338701),39.192505,21.485811,39.362754,21.4222327
